자재명,단위,현재단가,공시일자,자재분류,품목분류,부가세여부,시황성자재
흑티이 (용접 S#40) D15,개,1460.0,2026-04-20 00:00:00,시설공통자재(기계설비),용접식 관이음쇠,부가가치세별도,False
흑티이 (용접 S#40) D20,개,1620.0,2026-04-20 00:00:00,시설공통자재(기계설비),용접식 관이음쇠,부가가치세별도,False
흑티이 (용접 S#40) D25,개,1960.0,2026-04-20 00:00:00,시설공통자재(기계설비),용접식 관이음쇠,부가가치세별도,False
흑티이 (용접 S#40) D32,개,2550.0,2026-04-20 00:00:00,시설공통자재(기계설비),용접식 관이음쇠,부가가치세별도,False
흑티이 (용접 S#40) D40,개,3160.0,2026-04-20 00:00:00,시설공통자재(기계설비),용접식 관이음쇠,부가가치세별도,False
흑티이 (용접 S#40) D50,개,4180.0,2026-04-20 00:00:00,시설공통자재(기계설비),용접식 관이음쇠,부가가치세별도,False
흑티이 (용접 S#40) D65,개,7830.0,2026-04-20 00:00:00,시설공통자재(기계설비),용접식 관이음쇠,부가가치세별도,False
흑티이 (용접 S#40) D80,개,10820.0,2026-04-20 00:00:00,시설공통자재(기계설비),용접식 관이음쇠,부가가치세별도,False
"저압3상, 고효율, 4P, 1/2HP",대,324110.0,2026-04-20 00:00:00,시설공통자재(기계설비),삼상농형유도전동기,부가가치세별도,True
"저압3상, 고효율, 4P, 250HP",대,29385520.0,2026-04-20 00:00:00,시설공통자재(기계설비),삼상농형유도전동기,부가가치세별도,True
"절연, Φ125mm",개,2100.0,2026-04-20 00:00:00,시설공통자재(기계설비),U볼트,부가가치세별도,True
"절연, Φ80mm",개,1530.0,2026-04-20 00:00:00,시설공통자재(기계설비),U볼트,부가가치세별도,True
"F-FR-8, 3C 70mm²",m,53358.0,2026-04-20 00:00:00,"시설공통자재(전기,정보통신)",내화케이블,부가가치세별도,True
"F-FR-8, 4C 185mm²",m,153907.0,2026-04-20 00:00:00,"시설공통자재(전기,정보통신)",내화케이블,부가가치세별도,True
"F-FR-8, 4C 150mm²",m,130126.0,2026-04-20 00:00:00,"시설공통자재(전기,정보통신)",내화케이블,부가가치세별도,True
"F-FR-8, 4C 120mm²",m,107042.0,2026-04-20 00:00:00,"시설공통자재(전기,정보통신)",내화케이블,부가가치세별도,True
"F-FR-8, 4C 95mm²",m,91347.0,2026-04-20 00:00:00,"시설공통자재(전기,정보통신)",내화케이블,부가가치세별도,True
"F-FR-8, 4C 70mm²",m,70877.0,2026-04-20 00:00:00,"시설공통자재(전기,정보통신)",내화케이블,부가가치세별도,True
"F-FR-8, 4C 50mm²",m,50006.0,2026-04-20 00:00:00,"시설공통자재(전기,정보통신)",내화케이블,부가가치세별도,True
"F-FR-8, 4C 35mm²",m,37031.0,2026-04-20 00:00:00,"시설공통자재(전기,정보통신)",내화케이블,부가가치세별도,True
"F-FR-8, 4C 25mm²",m,26286.0,2026-04-20 00:00:00,"시설공통자재(전기,정보통신)",내화케이블,부가가치세별도,True
"인조대리석, 400*600*17mm, 글로톤, GP/MJ/SK/MA",㎡,49386.0,2026-04-20 00:00:00,시설공통자재(건축),인조대리석,부가가치세별도,True
"인조대리석, 400*400*20mm, 글로톤, GP/MJ/SK/MA",㎡,44995.0,2026-04-20 00:00:00,시설공통자재(건축),인조대리석,부가가치세별도,True
"인조대리석, 400*400*17mm, 글로톤, MS",㎡,37314.0,2026-04-20 00:00:00,시설공통자재(건축),인조대리석,부가가치세별도,True
"인조대리석, 400*600*17mm, 글로톤, MS",㎡,49386.0,2026-04-20 00:00:00,시설공통자재(건축),인조대리석,부가가치세별도,True
"인조대리석, 400*400*20mm, 글로톤, MS",㎡,38411.0,2026-04-20 00:00:00,시설공통자재(건축),인조대리석,부가가치세별도,True
"인조대리석, 400*400*17mm, 글로톤, MJ/SK/MA",㎡,43898.0,2026-04-20 00:00:00,시설공통자재(건축),인조대리석,부가가치세별도,True
"F-FR-8, 4C 16mm²",m,17258.0,2026-04-20 00:00:00,"시설공통자재(전기,정보통신)",내화케이블,부가가치세별도,True
"F-FR-8, 4C 10mm²",m,14396.0,2026-04-20 00:00:00,"시설공통자재(전기,정보통신)",내화케이블,부가가치세별도,True
"F-FR-8, 4C 6mm²",m,9570.0,2026-04-20 00:00:00,"시설공통자재(전기,정보통신)",내화케이블,부가가치세별도,True
"F-FR-8, 4C 4mm²",m,8139.0,2026-04-20 00:00:00,"시설공통자재(전기,정보통신)",내화케이블,부가가치세별도,True
"F-FR-8, 4C 2.5mm²",m,6386.0,2026-04-20 00:00:00,"시설공통자재(전기,정보통신)",내화케이블,부가가치세별도,True
"F-FR-8, 4C 1.5mm²",m,5507.0,2026-04-20 00:00:00,"시설공통자재(전기,정보통신)",내화케이블,부가가치세별도,True
"F-FR-8, 3C 300mm²",m,181336.0,2026-04-20 00:00:00,"시설공통자재(전기,정보통신)",내화케이블,부가가치세별도,True
"F-FR-8, 3C 240mm²",m,146566.0,2026-04-20 00:00:00,"시설공통자재(전기,정보통신)",내화케이블,부가가치세별도,True
"F-FR-8, 3C 185mm²",m,111989.0,2026-04-20 00:00:00,"시설공통자재(전기,정보통신)",내화케이블,부가가치세별도,True
"F-FR-8, 3C 150mm²",m,94686.0,2026-04-20 00:00:00,"시설공통자재(전기,정보통신)",내화케이블,부가가치세별도,True
"F-FR-8, 3C 120mm²",m,77886.0,2026-04-20 00:00:00,"시설공통자재(전기,정보통신)",내화케이블,부가가치세별도,True
"F-FR-8, 4C 240mm²",m,201444.0,2026-04-20 00:00:00,"시설공통자재(전기,정보통신)",내화케이블,부가가치세별도,True
"F-FR-8, 4C 300mm²",m,251567.0,2026-04-20 00:00:00,"시설공통자재(전기,정보통신)",내화케이블,부가가치세별도,True
"F-FR-3, 2C 1.38mm",m,1738.0,2026-04-20 00:00:00,"시설공통자재(전기,정보통신)",내열케이블,부가가치세별도,True
"F-FR-3, 4C 2.25mm",m,3760.0,2026-04-20 00:00:00,"시설공통자재(전기,정보통신)",내열케이블,부가가치세별도,True
파이프행거(일반) 32A,개,430.0,2026-04-20 00:00:00,시설공통자재(기계설비),지지행어,부가가치세별도,True
파이프행거(일반) 25A,개,400.0,2026-04-20 00:00:00,시설공통자재(기계설비),지지행어,부가가치세별도,True
파이프행거(일반) 20A,개,390.0,2026-04-20 00:00:00,시설공통자재(기계설비),지지행어,부가가치세별도,True
"F-FR-8, 1C 1.5mm²",m,1279.0,2026-04-20 00:00:00,"시설공통자재(전기,정보통신)",내화케이블,부가가치세별도,True
"F-FR-3, 5C 1.5mm²",m,2871.0,2026-04-20 00:00:00,"시설공통자재(전기,정보통신)",내열케이블,부가가치세별도,True
"F-FR-3, 5C 2.25mm",m,4327.0,2026-04-20 00:00:00,"시설공통자재(전기,정보통신)",내열케이블,부가가치세별도,True
"F-FR-3, 5C 1.78mm",m,3284.0,2026-04-20 00:00:00,"시설공통자재(전기,정보통신)",내열케이블,부가가치세별도,True
"F-FR-3, 5C 1.38mm",m,2587.0,2026-04-20 00:00:00,"시설공통자재(전기,정보통신)",내열케이블,부가가치세별도,True
"F-FR-3, 4C 4mm²",m,3950.0,2026-04-20 00:00:00,"시설공통자재(전기,정보통신)",내열케이블,부가가치세별도,True
"F-FR-3, 4C 2.5mm²",m,3042.0,2026-04-20 00:00:00,"시설공통자재(전기,정보통신)",내열케이블,부가가치세별도,True
"F-FR-3, 4C 1.5mm²",m,2478.0,2026-04-20 00:00:00,"시설공통자재(전기,정보통신)",내열케이블,부가가치세별도,True
"F-FR-3, 4C 1.78mm",m,2800.0,2026-04-20 00:00:00,"시설공통자재(전기,정보통신)",내열케이블,부가가치세별도,True
"F-FR-3, 2C 1.78mm",m,1986.0,2026-04-20 00:00:00,"시설공통자재(전기,정보통신)",내열케이블,부가가치세별도,True
"F-FR-3, 4C 1.38mm",m,2268.0,2026-04-20 00:00:00,"시설공통자재(전기,정보통신)",내열케이블,부가가치세별도,True
"F-FR-3, 3C 4mm²",m,3277.0,2026-04-20 00:00:00,"시설공통자재(전기,정보통신)",내열케이블,부가가치세별도,True
"F-FR-3, 3C 2.5mm²",m,2549.0,2026-04-20 00:00:00,"시설공통자재(전기,정보통신)",내열케이블,부가가치세별도,True
"F-FR-3, 3C 1.5mm²",m,2135.0,2026-04-20 00:00:00,"시설공통자재(전기,정보통신)",내열케이블,부가가치세별도,True
"F-FR-3, 3C 2.25mm",m,3156.0,2026-04-20 00:00:00,"시설공통자재(전기,정보통신)",내열케이블,부가가치세별도,True
"F-FR-3, 3C 1.78mm",m,2441.0,2026-04-20 00:00:00,"시설공통자재(전기,정보통신)",내열케이블,부가가치세별도,True
"F-FR-3, 3C 1.38mm",m,1959.0,2026-04-20 00:00:00,"시설공통자재(전기,정보통신)",내열케이블,부가가치세별도,True
"F-FR-3, 2C 4mm²",m,2617.0,2026-04-20 00:00:00,"시설공통자재(전기,정보통신)",내열케이블,부가가치세별도,True
"F-FR-3, 2C 2.5mm²",m,2108.0,2026-04-20 00:00:00,"시설공통자재(전기,정보통신)",내열케이블,부가가치세별도,True
"F-FR-3, 2C 1.5mm²",m,1879.0,2026-04-20 00:00:00,"시설공통자재(전기,정보통신)",내열케이블,부가가치세별도,True
"F-FR-3, 2C 2.25mm",m,2471.0,2026-04-20 00:00:00,"시설공통자재(전기,정보통신)",내열케이블,부가가치세별도,True
"F-FR-8, 3C 95mm²",m,66484.0,2026-04-20 00:00:00,"시설공통자재(전기,정보통신)",내화케이블,부가가치세별도,True
"F-FR-8, 3C 50mm²",m,37655.0,2026-04-20 00:00:00,"시설공통자재(전기,정보통신)",내화케이블,부가가치세별도,True
"절연, Φ65mm",개,1340.0,2026-04-20 00:00:00,시설공통자재(기계설비),U볼트,부가가치세별도,True
"F-FR-8, 3C 35mm²",m,27866.0,2026-04-20 00:00:00,"시설공통자재(전기,정보통신)",내화케이블,부가가치세별도,True
"F-FR-8, 2C 150mm²",m,65814.0,2026-04-20 00:00:00,"시설공통자재(전기,정보통신)",내화케이블,부가가치세별도,True
"F-FR-8, 2C 120mm²",m,54137.0,2026-04-20 00:00:00,"시설공통자재(전기,정보통신)",내화케이블,부가가치세별도,True
"F-FR-8, 2C 95mm²",m,46182.0,2026-04-20 00:00:00,"시설공통자재(전기,정보통신)",내화케이블,부가가치세별도,True
"F-FR-8, 2C 70mm²",m,35804.0,2026-04-20 00:00:00,"시설공통자재(전기,정보통신)",내화케이블,부가가치세별도,True
"F-FR-8, 2C 50mm²",m,25280.0,2026-04-20 00:00:00,"시설공통자재(전기,정보통신)",내화케이블,부가가치세별도,True
"F-FR-8, 2C 35mm²",m,18709.0,2026-04-20 00:00:00,"시설공통자재(전기,정보통신)",내화케이블,부가가치세별도,True
"F-FR-8, 2C 25mm²",m,13259.0,2026-04-20 00:00:00,"시설공통자재(전기,정보통신)",내화케이블,부가가치세별도,True
"F-FR-8, 2C 16mm²",m,8686.0,2026-04-20 00:00:00,"시설공통자재(전기,정보통신)",내화케이블,부가가치세별도,True
"F-FR-8, 2C 10mm²",m,7179.0,2026-04-20 00:00:00,"시설공통자재(전기,정보통신)",내화케이블,부가가치세별도,True
"F-FR-8, 2C 6mm²",m,4814.0,2026-04-20 00:00:00,"시설공통자재(전기,정보통신)",내화케이블,부가가치세별도,True
"F-FR-8, 2C 4mm²",m,4164.0,2026-04-20 00:00:00,"시설공통자재(전기,정보통신)",내화케이블,부가가치세별도,True
"F-FR-8, 2C 2.5mm²",m,3261.0,2026-04-20 00:00:00,"시설공통자재(전기,정보통신)",내화케이블,부가가치세별도,True
"F-FR-8, 2C 1.5mm²",m,2779.0,2026-04-20 00:00:00,"시설공통자재(전기,정보통신)",내화케이블,부가가치세별도,True
"F-FR-8, 1C 630mm²",m,128571.0,2026-04-20 00:00:00,"시설공통자재(전기,정보통신)",내화케이블,부가가치세별도,True
"F-FR-8, 1C 500mm²",m,99260.0,2026-04-20 00:00:00,"시설공통자재(전기,정보통신)",내화케이블,부가가치세별도,True
"F-FR-8, 1C 400mm²",m,79974.0,2026-04-20 00:00:00,"시설공통자재(전기,정보통신)",내화케이블,부가가치세별도,True
"F-FR-8, 1C 300mm²",m,59180.0,2026-04-20 00:00:00,"시설공통자재(전기,정보통신)",내화케이블,부가가치세별도,True
"F-FR-8, 1C 240mm²",m,47382.0,2026-04-20 00:00:00,"시설공통자재(전기,정보통신)",내화케이블,부가가치세별도,True
"F-FR-8, 1C 185mm²",m,36192.0,2026-04-20 00:00:00,"시설공통자재(전기,정보통신)",내화케이블,부가가치세별도,True
"F-FR-8, 1C 150mm²",m,30294.0,2026-04-20 00:00:00,"시설공통자재(전기,정보통신)",내화케이블,부가가치세별도,True
"F-FR-8, 1C 120mm²",m,25165.0,2026-04-20 00:00:00,"시설공통자재(전기,정보통신)",내화케이블,부가가치세별도,True
"F-FR-8, 1C 95mm²",m,21458.0,2026-04-20 00:00:00,"시설공통자재(전기,정보통신)",내화케이블,부가가치세별도,True
"F-FR-8, 1C 70mm²",m,16648.0,2026-04-20 00:00:00,"시설공통자재(전기,정보통신)",내화케이블,부가가치세별도,True
"F-FR-8, 1C 50mm²",m,11725.0,2026-04-20 00:00:00,"시설공통자재(전기,정보통신)",내화케이블,부가가치세별도,True
"F-FR-8, 1C 35mm²",m,8686.0,2026-04-20 00:00:00,"시설공통자재(전기,정보통신)",내화케이블,부가가치세별도,True
"F-FR-8, 2C 185mm²",m,77840.0,2026-04-20 00:00:00,"시설공통자재(전기,정보통신)",내화케이블,부가가치세별도,True
"F-FR-8, 2C 240mm²",m,101903.0,2026-04-20 00:00:00,"시설공통자재(전기,정보통신)",내화케이블,부가가치세별도,True
"F-FR-8, 2C 300mm²",m,127256.0,2026-04-20 00:00:00,"시설공통자재(전기,정보통신)",내화케이블,부가가치세별도,True
"고무타일, 5*480*1500mm, 계단용",개,44127.0,2026-04-20 00:00:00,시설공통자재(건축),고무타일,부가가치세별도,True
"F-FR-8, 3C 25mm²",m,19769.0,2026-04-20 00:00:00,"시설공통자재(전기,정보통신)",내화케이블,부가가치세별도,True
"F-FR-8, 3C 16mm²",m,12984.0,2026-04-20 00:00:00,"시설공통자재(전기,정보통신)",내화케이블,부가가치세별도,True
"F-FR-8, 3C 10mm²",m,10259.0,2026-04-20 00:00:00,"시설공통자재(전기,정보통신)",내화케이블,부가가치세별도,True
"고무타일, 3*500*500mm, 3T라운드",㎡,42302.0,2026-04-20 00:00:00,시설공통자재(건축),고무타일,부가가치세별도,True
"고무타일, 4*500*500mm, 라운드칩",㎡,44040.0,2026-04-20 00:00:00,시설공통자재(건축),고무타일,부가가치세별도,True
"고무타일, 3*500*500mm, 해머드칩",㎡,44040.0,2026-04-20 00:00:00,시설공통자재(건축),고무타일,부가가치세별도,True
"고무타일, 3*500*500mm, 해머드",㎡,44040.0,2026-04-20 00:00:00,시설공통자재(건축),고무타일,부가가치세별도,True
"고무타일, 4*500*500mm, 코인",㎡,47601.0,2026-04-20 00:00:00,시설공통자재(건축),고무타일,부가가치세별도,True
"고무타일, 3*480*1220mm, 계단용",개,32661.0,2026-04-20 00:00:00,시설공통자재(건축),고무타일,부가가치세별도,True
"고무타일, 3*480*1500mm, 계단용",개,41434.0,2026-04-20 00:00:00,시설공통자재(건축),고무타일,부가가치세별도,True
"고무타일, 5*480*1220mm, 계단용",개,41434.0,2026-04-20 00:00:00,시설공통자재(건축),고무타일,부가가치세별도,True
"고무타일, 5*480*1800mm, 계단용",개,52726.0,2026-04-20 00:00:00,시설공통자재(건축),고무타일,부가가치세별도,True
"F-FR-8, 3C 1.5mm²",m,4086.0,2026-04-20 00:00:00,"시설공통자재(전기,정보통신)",내화케이블,부가가치세별도,True
"고무타일, 6*500*500mm, 스포츠",㎡,45603.0,2026-04-20 00:00:00,시설공통자재(건축),고무타일,부가가치세별도,True
"고무타일, 7.0*300*300mm, 유도안전타일",개,6080.0,2026-04-20 00:00:00,시설공통자재(건축),고무타일,부가가치세별도,True
"고무타일, 4*500*500mm, 라운드",㎡,44040.0,2026-04-20 00:00:00,시설공통자재(건축),고무타일,부가가치세별도,True
"손잡이, 좌형/우형, 스테인리스강",개,83300.0,2026-04-20 00:00:00,시설공통자재(기계설비),손잡이,부가가치세별도,True
"손잡이, 소변기용, 스테인리스강",개,153000.0,2026-04-20 00:00:00,시설공통자재(기계설비),손잡이,부가가치세별도,True
"손잡이, 세면기용, 스테인리스강",개,195500.0,2026-04-20 00:00:00,시설공통자재(기계설비),손잡이,부가가치세별도,True
