prceNticeNo,nticeDt,bsnsDivCd,bsnsDivNm,prdctClsfcNo,prdctIdntNo,invstDeptNm,invstDeptTelNo,invstOfclNm,prdctClsfcNoNm,krnPrdctNm,unit,prce,cntrctCorpNm,cntrctCorpTelNo,splyJrsdctRgnNm,etcCntnts,mtrlcst,lbrcst,gnrlexpns,prodctFld,vatYnNm,prceDiv,dlvryCndtnNm,distbStep,payCndtn,treekndNo,specThtLen,specWtrtbBtLen,specWtrtbLen,specBhtDmLen,specRootDmLen
R24CW21377729,2024-10-16 17:16:34,포110004,"시설공통자재(전기,정보통신)",26121524,20683696,공사원가기준과,042-724-7397,이상철,난연성 비닐절연 접지용전선,"난연접지용비닐절연전선, F-GV, 4㎟",m,921,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21377741,2024-10-16 17:16:34,포110004,"시설공통자재(전기,정보통신)",26121524,20683708,공사원가기준과,042-724-7397,이상철,난연성 비닐절연 접지용전선,"난연접지용비닐절연전선, F-GV, 240㎟",m,34140,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21377732,2024-10-16 17:16:34,포110004,"시설공통자재(전기,정보통신)",26121524,20683699,공사원가기준과,042-724-7397,이상철,난연성 비닐절연 접지용전선,"난연접지용비닐절연전선, F-GV, 16㎟",m,2397,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21377742,2024-10-16 17:16:34,포110004,"시설공통자재(전기,정보통신)",26121524,20683709,공사원가기준과,042-724-7397,이상철,난연성 비닐절연 접지용전선,"난연접지용비닐절연전선, F-GV, 300㎟",m,41692,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21377735,2024-10-16 17:16:34,포110004,"시설공통자재(전기,정보통신)",26121524,20683702,공사원가기준과,042-724-7397,이상철,난연성 비닐절연 접지용전선,"난연접지용비닐절연전선, F-GV, 50㎟",m,7178,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21377738,2024-10-16 17:16:34,포110004,"시설공통자재(전기,정보통신)",26121524,20683705,공사원가기준과,042-724-7397,이상철,난연성 비닐절연 접지용전선,"난연접지용비닐절연전선, F-GV, 120㎟",m,17192,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21377728,2024-10-16 17:16:34,포110004,"시설공통자재(전기,정보통신)",26121524,20683695,공사원가기준과,042-724-7397,이상철,난연성 비닐절연 접지용전선,"난연접지용비닐절연전선, F-GV, 2.5㎟",m,655,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21377736,2024-10-16 17:16:34,포110004,"시설공통자재(전기,정보통신)",26121524,20683703,공사원가기준과,042-724-7397,이상철,난연성 비닐절연 접지용전선,"난연접지용비닐절연전선, F-GV, 70㎟",m,10193,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21377734,2024-10-16 17:16:34,포110004,"시설공통자재(전기,정보통신)",26121524,20683701,공사원가기준과,042-724-7397,이상철,난연성 비닐절연 접지용전선,"난연접지용비닐절연전선, F-GV, 35㎟",m,5449,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21377739,2024-10-16 17:16:34,포110004,"시설공통자재(전기,정보통신)",26121524,20683706,공사원가기준과,042-724-7397,이상철,난연성 비닐절연 접지용전선,"난연접지용비닐절연전선, F-GV, 150㎟",m,20404,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21377740,2024-10-16 17:16:34,포110004,"시설공통자재(전기,정보통신)",26121524,20683707,공사원가기준과,042-724-7397,이상철,난연성 비닐절연 접지용전선,"난연접지용비닐절연전선, F-GV, 185㎟",m,25344,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21377737,2024-10-16 17:16:34,포110004,"시설공통자재(전기,정보통신)",26121524,20683704,공사원가기준과,042-724-7397,이상철,난연성 비닐절연 접지용전선,"난연접지용비닐절연전선, F-GV, 95㎟",m,13672,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21377895,2024-10-16 17:16:34,포110004,"시설공통자재(전기,정보통신)",26121524,20683721,공사원가기준과,042-724-7180,강전승,전기기기용 비닐절연전선,"450/750V 유연성단심비닐절연전선, 120㎟",m,15869,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21377892,2024-10-16 17:16:34,포110004,"시설공통자재(전기,정보통신)",26121524,20683718,공사원가기준과,042-724-7180,강전승,전기기기용 비닐절연전선,"전기기기용비닐절연전선, 50㎟",m,6214,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21377874,2024-10-16 17:16:34,포110004,"시설공통자재(전기,정보통신)",26121524,20181393,공사원가기준과,042-724-7180,강전승,옥외용비닐절연전선,"옥외용비닐절연전선, 100㎟",m,14888,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21377891,2024-10-16 17:16:34,포110004,"시설공통자재(전기,정보통신)",26121524,20683717,공사원가기준과,042-724-7180,강전승,전기기기용 비닐절연전선,"450/750V 유연성단심비닐절연전선, 35㎟",m,4389,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21377888,2024-10-16 17:16:34,포110004,"시설공통자재(전기,정보통신)",26121524,20683714,공사원가기준과,042-724-7180,강전승,전기기기용 비닐절연전선,"450/750V 유연성단심비닐절연전선, 10㎟",m,1280,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21377873,2024-10-16 17:16:34,포110004,"시설공통자재(전기,정보통신)",26121524,10040569,공사원가기준과,042-724-7180,강전승,옥외용비닐절연전선,"옥외용비닐절연전선, 60㎟",m,8992,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21377890,2024-10-16 17:16:34,포110004,"시설공통자재(전기,정보통신)",26121524,20683716,공사원가기준과,042-724-7180,강전승,전기기기용 비닐절연전선,"450/750V 유연성단심비닐절연전선, 25㎟",m,3125,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21377887,2024-10-16 17:16:34,포110004,"시설공통자재(전기,정보통신)",26121524,20683713,공사원가기준과,042-724-7180,강전승,전기기기용 비닐절연전선,"450/750V 유연성단심비닐절연전선, 6㎟",m,758,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21377881,2024-10-16 17:16:34,포110004,"시설공통자재(전기,정보통신)",26121524,10040987,공사원가기준과,042-724-7180,강전승,인입용비닐절연전선,"인입용비닐절연전선, 3심, 2.0mm",m,1314,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21377870,2024-10-16 17:16:34,포110004,"시설공통자재(전기,정보통신)",26121524,10040564,공사원가기준과,042-724-7180,강전승,옥외용비닐절연전선,"옥외용비닐절연전선, 14㎟",m,2314,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21377896,2024-10-16 17:16:34,포110004,"시설공통자재(전기,정보통신)",26121524,20683722,공사원가기준과,042-724-7180,강전승,전기기기용 비닐절연전선,"전기기기용비닐절연전선, 150㎟",m,19806,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21377882,2024-10-16 17:16:34,포110004,"시설공통자재(전기,정보통신)",26121524,10040988,공사원가기준과,042-724-7180,강전승,인입용비닐절연전선,"인입용비닐절연전선, 3심, 2.6mm",m,2083,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21377878,2024-10-16 17:16:34,포110004,"시설공통자재(전기,정보통신)",26121524,10040984,공사원가기준과,042-724-7180,강전승,인입용비닐절연전선,"인입용비닐절연전선, 2심, 2.0mm",m,848,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21377869,2024-10-16 17:16:34,포110004,"시설공통자재(전기,정보통신)",26121524,10040563,공사원가기준과,042-724-7180,강전승,옥외용비닐절연전선,"옥외용비닐절연전선, 8㎟",m,1406,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21377898,2024-10-16 17:16:34,포110004,"시설공통자재(전기,정보통신)",26121524,20688930,공사원가기준과,042-724-7180,강전승,전기기기용 비닐절연전선,"450/750V 유연성단심비닐절연전선, 240㎟",m,32717,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21377885,2024-10-16 17:16:34,포110004,"시설공통자재(전기,정보통신)",26121524,20683711,공사원가기준과,042-724-7180,강전승,전기기기용 비닐절연전선,"450/750V 유연성단심비닐절연전선, 3㎟",m,321,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21377884,2024-10-16 17:16:34,포110004,"시설공통자재(전기,정보통신)",26121524,20683710,공사원가기준과,042-724-7180,강전승,전기기기용 비닐절연전선,"450/750V 유연성단심비닐절연전선, 1.5㎟",m,192,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21377883,2024-10-16 17:16:34,포110004,"시설공통자재(전기,정보통신)",26121524,10040989,공사원가기준과,042-724-7180,강전승,인입용비닐절연전선,"인입용비닐절연전선, 3심, 3.2mm",m,3290,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21377879,2024-10-16 17:16:34,포110004,"시설공통자재(전기,정보통신)",26121524,10040985,공사원가기준과,042-724-7180,강전승,인입용비닐절연전선,"인입용비닐절연전선, 2심, 2.6mm",m,1440,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21377886,2024-10-16 17:16:34,포110004,"시설공통자재(전기,정보통신)",26121524,20683712,공사원가기준과,042-724-7180,강전승,전기기기용 비닐절연전선,"450/750V 유연성단심비닐절연전선, 4㎟",m,509,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21377880,2024-10-16 17:16:34,포110004,"시설공통자재(전기,정보통신)",26121524,10040986,공사원가기준과,042-724-7180,강전승,인입용비닐절연전선,"인입용비닐절연전선, 2심, 3.2mm",m,2033,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21377877,2024-10-16 17:16:34,포110004,"시설공통자재(전기,정보통신)",26121524,20181397,공사원가기준과,042-724-7180,강전승,옥외용비닐절연전선,"옥외용비닐절연전선, 250㎟",m,38166,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21377876,2024-10-16 17:16:34,포110004,"시설공통자재(전기,정보통신)",26121524,20181396,공사원가기준과,042-724-7180,강전승,옥외용비닐절연전선,"옥외용비닐절연전선, 200㎟",m,27704,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21377875,2024-10-16 17:16:34,포110004,"시설공통자재(전기,정보통신)",26121524,20181395,공사원가기준과,042-724-7180,강전승,옥외용비닐절연전선,"옥외용비닐절연전선, 150㎟",m,22378,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21377872,2024-10-16 17:16:34,포110004,"시설공통자재(전기,정보통신)",26121524,10040567,공사원가기준과,042-724-7180,강전승,옥외용비닐절연전선,"옥외용비닐절연전선, 38㎟",m,5570,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21377867,2024-10-16 17:16:34,포110004,"시설공통자재(전기,정보통신)",26121524,10040561,공사원가기준과,042-724-7180,강전승,옥외용비닐절연전선,"옥외용비닐절연전선, 3.5㎟",m,625,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21377897,2024-10-16 17:16:34,포110004,"시설공통자재(전기,정보통신)",26121524,20688929,공사원가기준과,042-724-7180,강전승,전기기기용 비닐절연전선,"450/750V 유연성단심비닐절연전선, 185㎟",m,24656,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21377893,2024-10-16 17:16:34,포110004,"시설공통자재(전기,정보통신)",26121524,20683719,공사원가기준과,042-724-7180,강전승,전기기기용 비닐절연전선,"450/750V 유연성단심비닐절연전선, 70㎟",m,8536,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21377894,2024-10-16 17:16:34,포110004,"시설공통자재(전기,정보통신)",26121524,20683720,공사원가기준과,042-724-7180,강전승,전기기기용 비닐절연전선,"450/750V 유연성단심비닐절연전선, 95㎟",m,11748,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21377871,2024-10-16 17:16:34,포110004,"시설공통자재(전기,정보통신)",26121524,10040565,공사원가기준과,042-724-7180,강전승,옥외용비닐절연전선,"옥외용비닐절연전선, 22㎟",m,3439,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21377868,2024-10-16 17:16:34,포110004,"시설공통자재(전기,정보통신)",26121524,10040562,공사원가기준과,042-724-7180,강전승,옥외용비닐절연전선,"옥외용비닐절연전선, 5.5㎟",m,957,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21377707,2024-10-16 17:16:34,포110004,"시설공통자재(전기,정보통신)",26121524,20683679,공사원가기준과,042-724-7397,이상철,내열비닐절연전선,"300/500V 기기배선용단심비닐절연전선, 2종비닐절연전선, 1.38mm",m,224,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R25CW22923842,2025-04-28 00:00:00,포110004,"시설공통자재(전기,정보통신)",26121524,20683679,공사원가기준과,042-724-7397,이상철,내열비닐절연전선,"HIV, 300/500V, 1.38mm",m,221,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R25CW22924033,2025-04-28 00:00:00,포110004,"시설공통자재(전기,정보통신)",26121524,20688930,공사원가기준과,042-724-7397,이상철,전기기기용 비닐절연전선,"KIV, 450/700V, 240mm²",m,33380,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R25CW22924032,2025-04-28 00:00:00,포110004,"시설공통자재(전기,정보통신)",26121524,20688929,공사원가기준과,042-724-7397,이상철,전기기기용 비닐절연전선,"KIV, 450/700V, 185mm²",m,25155,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R25CW22924031,2025-04-28 00:00:00,포110004,"시설공통자재(전기,정보통신)",26121524,20683722,공사원가기준과,042-724-7397,이상철,전기기기용 비닐절연전선,"KIV, 450/700V, 150mm²",m,20208,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R25CW22924030,2025-04-28 00:00:00,포110004,"시설공통자재(전기,정보통신)",26121524,20683721,공사원가기준과,042-724-7397,이상철,전기기기용 비닐절연전선,"KIV, 450/700V, 120mm²",m,16190,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R25CW22924029,2025-04-28 00:00:00,포110004,"시설공통자재(전기,정보통신)",26121524,20683720,공사원가기준과,042-724-7397,이상철,전기기기용 비닐절연전선,"KIV, 450/700V, 95mm²",m,11986,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R25CW22924028,2025-04-28 00:00:00,포110004,"시설공통자재(전기,정보통신)",26121524,20683719,공사원가기준과,042-724-7397,이상철,전기기기용 비닐절연전선,"KIV, 450/700V, 70mm²",m,8709,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R25CW22924027,2025-04-28 00:00:00,포110004,"시설공통자재(전기,정보통신)",26121524,20683718,공사원가기준과,042-724-7397,이상철,전기기기용 비닐절연전선,"KIV, 450/700V, 50mm²",m,6340,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R25CW22924026,2025-04-28 00:00:00,포110004,"시설공통자재(전기,정보통신)",26121524,20683717,공사원가기준과,042-724-7397,이상철,전기기기용 비닐절연전선,"KIV, 450/700V, 35mm²",m,4477,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R25CW22924025,2025-04-28 00:00:00,포110004,"시설공통자재(전기,정보통신)",26121524,20683716,공사원가기준과,042-724-7397,이상철,전기기기용 비닐절연전선,"KIV, 450/700V, 25mm²",m,3125,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R25CW22924024,2025-04-28 00:00:00,포110004,"시설공통자재(전기,정보통신)",26121524,20683715,공사원가기준과,042-724-7397,이상철,전기기기용 비닐절연전선,"KIV, 450/700V, 16mm²",m,2051,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R25CW22924023,2025-04-28 00:00:00,포110004,"시설공통자재(전기,정보통신)",26121524,20683714,공사원가기준과,042-724-7397,이상철,전기기기용 비닐절연전선,"KIV, 450/700V, 10mm²",m,1306,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
