prceNticeNo,nticeDt,bsnsDivCd,bsnsDivNm,prdctClsfcNo,prdctIdntNo,invstDeptNm,invstDeptTelNo,invstOfclNm,prdctClsfcNoNm,krnPrdctNm,unit,prce,cntrctCorpNm,cntrctCorpTelNo,splyJrsdctRgnNm,etcCntnts,mtrlcst,lbrcst,gnrlexpns,prodctFld,vatYnNm,prceDiv,dlvryCndtnNm,distbStep,payCndtn,treekndNo,specThtLen,specWtrtbBtLen,specWtrtbLen,specBhtDmLen,specRootDmLen
R26CW25847143,2026-04-20 00:00:00,포110003,시설공통자재(기계설비),26101115,20969791,건축설비과,042-724-7392,권영수,삼상농형유도전동기,"저압3상, 고효율, 4P, 5HP",대,653150,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R26CW25847142,2026-04-20 00:00:00,포110003,시설공통자재(기계설비),26101115,20969790,건축설비과,042-724-7392,권영수,삼상농형유도전동기,"저압3상, 고효율, 4P, 3HP",대,556440,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R26CW25847141,2026-04-20 00:00:00,포110003,시설공통자재(기계설비),26101115,20969789,건축설비과,042-724-7392,권영수,삼상농형유도전동기,"저압3상, 고효율, 4P, 2HP",대,441960,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R26CW25847140,2026-04-20 00:00:00,포110003,시설공통자재(기계설비),26101115,20969788,건축설비과,042-724-7392,권영수,삼상농형유도전동기,"저압3상, 고효율, 4P, 1HP",대,398320,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R26CW25847140,2026-04-20 00:00:00,포110003,시설공통자재(기계설비),26101115,20969788,건축설비과,042-724-7392,권영수,삼상농형유도전동기,"저압3상, 고효율, 4P, 1HP",대,398320,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R24CW21382778,2024-10-17 09:32:02,포110003,시설공통자재(기계설비),30102204,22736271,건축설비과,070-4056-6146,김택중,열연강판,"열연강판, 3.2t*914*1829",KG,770,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R25CW22914998,2025-04-27 00:00:00,포110003,시설공통자재(기계설비),30102204,22736271,건축설비과,042-724-6146,김택중,열연강판,3.2t*914*1829,KG,779,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R25CW24312265,2025-10-23 00:00:00,포110003,시설공통자재(기계설비),30102204,22736271,건축설비과,042-724-6146,김택중,열연강판,3.2t*914*1829,kg,796,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R26CW25847160,2026-04-20 00:00:00,포110003,시설공통자재(기계설비),30102204,22736271,건축설비과,042-724-6146,송병태,열연강판,3.2t*914*1829,kg,787,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R24CW21382800,2024-10-17 09:32:02,포110003,시설공통자재(기계설비),30161901,20969874,건축설비과,070-4056-6146,김택중,Louver,"루버, 스테인리스",㎠,33,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21382799,2024-10-17 09:32:02,포110003,시설공통자재(기계설비),30161901,20969872,건축설비과,070-4056-6146,김택중,Louver,"루버, 알루미늄",㎠,12,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R25CW22915019,2025-04-27 00:00:00,포110003,시설공통자재(기계설비),30161901,20969872,건축설비과,042-724-6146,김택중,Louver,AL,㎠,12,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R25CW22915020,2025-04-27 00:00:00,포110003,시설공통자재(기계설비),30161901,20969874,건축설비과,042-724-6146,김택중,Louver,SUS,㎠,33,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R24CW21382960,2024-10-17 09:32:02,포110003,시설공통자재(기계설비),30181509,24517621,건축설비과,070-4056-6146,김택중,비누대,"비누대, 스테인리스강",개,5950,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R25CW22915176,2025-04-27 00:00:00,포110003,시설공통자재(기계설비),30181509,24517621,건축설비과,042-724-6146,김택중,비누대,"비누대, 스테인리스강",개,5950,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R25CW24312405,2025-10-23 00:00:00,포110003,시설공통자재(기계설비),30181509,24517621,건축설비과,042-724-6146,김택중,비누대,"비누대, 스테인리스강",개,5950,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R26CW25847161,2026-04-20 00:00:00,포110003,시설공통자재(기계설비),30181509,24517621,건축설비과,042-724-6146,송병태,비누대,"비누대, 스테인리스강",개,5950,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R24CW21382958,2024-10-17 09:32:02,포110003,시설공통자재(기계설비),30181510,24517619,건축설비과,070-4056-6146,김택중,수건걸이,"수건걸이, 스테인리스강",개,12750,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R25CW22915174,2025-04-27 00:00:00,포110003,시설공통자재(기계설비),30181510,24517619,건축설비과,042-724-6146,김택중,수건걸이,"수건걸이, 스테인리스강",개,12750,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R25CW24312403,2025-10-23 00:00:00,포110003,시설공통자재(기계설비),30181510,24517619,건축설비과,042-724-6146,김택중,수건걸이,"수건걸이, 스테인리스강",개,12750,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R26CW25847162,2026-04-20 00:00:00,포110003,시설공통자재(기계설비),30181510,24517619,건축설비과,042-724-6146,송병태,수건걸이,"수건걸이, 스테인리스강",개,17000,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R24CW21382959,2024-10-17 09:32:02,포110003,시설공통자재(기계설비),30181531,24517620,건축설비과,070-4056-6146,김택중,화장지걸이,"화장지걸이, 스테인리스강",개,8500,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R25CW22915175,2025-04-27 00:00:00,포110003,시설공통자재(기계설비),30181531,24517620,건축설비과,042-724-6146,김택중,화장지걸이,"화장지걸이, 스테인리스강",개,8500,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R25CW24312404,2025-10-23 00:00:00,포110003,시설공통자재(기계설비),30181531,24517620,건축설비과,042-724-6146,김택중,화장지걸이,"화장지걸이, 스테인리스강",개,8500,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R26CW25847163,2026-04-20 00:00:00,포110003,시설공통자재(기계설비),30181531,24517620,건축설비과,042-724-6146,송병태,화장지걸이,"화장지걸이, 스테인리스강",개,8500,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R24CW21382951,2024-10-17 09:32:02,포110003,시설공통자재(기계설비),30181599,24517613,건축설비과,070-4056-6146,김택중,수채,"수채, S210",조,209700,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21382952,2024-10-17 09:32:02,포110003,시설공통자재(기계설비),30181599,24517618,건축설비과,070-4056-6146,김택중,수채,"수채, (주문자상표부착)S210",조,192100,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R25CW22915167,2025-04-27 00:00:00,포110003,시설공통자재(기계설비),30181599,24517613,건축설비과,042-724-6146,김택중,수채,"수채, S210",조,244800,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R25CW22915168,2025-04-27 00:00:00,포110003,시설공통자재(기계설비),30181599,24517618,건축설비과,042-724-6146,김택중,수채,"수채, (주문자상표부착)S210",조,198900,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R24CW21382282,2024-10-17 09:32:02,포110003,시설공통자재(기계설비),31161616,20134837,건축설비과,070-4056-7518,윤동섭,U볼트,"U볼트, 절연, Φ200mm",EA,2670,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21382293,2024-10-17 09:32:02,포110003,시설공통자재(기계설비),31161616,20134848,건축설비과,070-4056-7518,윤동섭,U볼트,"U볼트, 비절연, Φ150mm",EA,670,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21382286,2024-10-17 09:32:02,포110003,시설공통자재(기계설비),31161616,20134841,건축설비과,070-4056-7518,윤동섭,U볼트,"U볼트, 비절연, Φ32mm",EA,290,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21382283,2024-10-17 09:32:02,포110003,시설공통자재(기계설비),31161616,20134838,건축설비과,070-4056-7518,윤동섭,U볼트,"U볼트, 비절연, Φ15mm",EA,220,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21382278,2024-10-17 09:32:02,포110003,시설공통자재(기계설비),31161616,20134833,건축설비과,070-4056-7518,윤동섭,U볼트,"U볼트, 절연, Φ80mm",EA,1330,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21382289,2024-10-17 09:32:02,포110003,시설공통자재(기계설비),31161616,20134844,건축설비과,070-4056-7518,윤동섭,U볼트,"U볼트, 비절연, Φ65mm",EA,330,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21382284,2024-10-17 09:32:02,포110003,시설공통자재(기계설비),31161616,20134839,건축설비과,070-4056-7518,윤동섭,U볼트,"U볼트, 비절연, Φ20mm",EA,240,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21382273,2024-10-17 09:32:02,포110003,시설공통자재(기계설비),31161616,20134828,건축설비과,070-4056-7518,윤동섭,U볼트,"U볼트, 절연, Φ25mm",EA,760,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21382279,2024-10-17 09:32:02,포110003,시설공통자재(기계설비),31161616,20134834,건축설비과,070-4056-7518,윤동섭,U볼트,"U볼트, 절연, Φ100mm",EA,1780,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21382276,2024-10-17 09:32:02,포110003,시설공통자재(기계설비),31161616,20134831,건축설비과,070-4056-7518,윤동섭,U볼트,"U볼트, 절연, Φ50mm",EA,1100,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21382271,2024-10-17 09:32:02,포110003,시설공통자재(기계설비),31161616,20134826,건축설비과,070-4056-7518,윤동섭,U볼트,"U볼트, 절연, Φ15mm",EA,650,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21382277,2024-10-17 09:32:02,포110003,시설공통자재(기계설비),31161616,20134832,건축설비과,070-4056-7518,윤동섭,U볼트,"U볼트, 절연, Φ65mm",EA,1180,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21382274,2024-10-17 09:32:02,포110003,시설공통자재(기계설비),31161616,20134829,건축설비과,070-4056-7518,윤동섭,U볼트,"U볼트, 절연, Φ32mm",EA,880,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21382272,2024-10-17 09:32:02,포110003,시설공통자재(기계설비),31161616,20134827,건축설비과,070-4056-7518,윤동섭,U볼트,"U볼트, 절연, Φ20mm",EA,670,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21382292,2024-10-17 09:32:02,포110003,시설공통자재(기계설비),31161616,20134847,건축설비과,070-4056-7518,윤동섭,U볼트,"U볼트, 비절연, Φ125mm",EA,560,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21382291,2024-10-17 09:32:02,포110003,시설공통자재(기계설비),31161616,20134846,건축설비과,070-4056-7518,윤동섭,U볼트,"U볼트, 비절연, Φ100mm",EA,460,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21382285,2024-10-17 09:32:02,포110003,시설공통자재(기계설비),31161616,20134840,건축설비과,070-4056-7518,윤동섭,U볼트,"U볼트, 비절연, Φ25mm",EA,290,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21382275,2024-10-17 09:32:02,포110003,시설공통자재(기계설비),31161616,20134830,건축설비과,070-4056-7518,윤동섭,U볼트,"U볼트, 절연, Φ40mm",EA,970,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21382288,2024-10-17 09:32:02,포110003,시설공통자재(기계설비),31161616,20134843,건축설비과,070-4056-7518,윤동섭,U볼트,"U볼트, 비절연, Φ50mm",EA,320,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21382287,2024-10-17 09:32:02,포110003,시설공통자재(기계설비),31161616,20134842,건축설비과,070-4056-7518,윤동섭,U볼트,"U볼트, 비절연, Φ40mm",EA,300,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21382280,2024-10-17 09:32:02,포110003,시설공통자재(기계설비),31161616,20134835,건축설비과,070-4056-7518,윤동섭,U볼트,"U볼트, 절연, Φ125mm",EA,1830,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21382290,2024-10-17 09:32:02,포110003,시설공통자재(기계설비),31161616,20134845,건축설비과,070-4056-7518,윤동섭,U볼트,"U볼트, 비절연, Φ80mm",EA,370,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21382281,2024-10-17 09:32:02,포110003,시설공통자재(기계설비),31161616,20134836,건축설비과,070-4056-7518,윤동섭,U볼트,"U볼트, 절연, Φ150mm",EA,2110,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21382294,2024-10-17 09:32:02,포110003,시설공통자재(기계설비),31161616,20134849,건축설비과,070-4056-7518,윤동섭,U볼트,"U볼트, 비절연, Φ200mm",EA,880,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R25CW22915444,2025-04-27 00:00:00,포110003,시설공통자재(기계설비),31161616,20134826,건축설비과,042-724-7392,권영수,U볼트,"절연, Φ15mm",EA,650,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R25CW22915467,2025-04-27 00:00:00,포110003,시설공통자재(기계설비),31161616,20134849,건축설비과,042-724-7392,권영수,U볼트,"비절연, Φ200mm",EA,880,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R25CW22915466,2025-04-27 00:00:00,포110003,시설공통자재(기계설비),31161616,20134848,건축설비과,042-724-7392,권영수,U볼트,"비절연, Φ150mm",EA,670,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R25CW22915465,2025-04-27 00:00:00,포110003,시설공통자재(기계설비),31161616,20134847,건축설비과,042-724-7392,권영수,U볼트,"비절연, Φ125mm",EA,560,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R25CW22915464,2025-04-27 00:00:00,포110003,시설공통자재(기계설비),31161616,20134846,건축설비과,042-724-7392,권영수,U볼트,"비절연, Φ100mm",EA,460,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R25CW22915463,2025-04-27 00:00:00,포110003,시설공통자재(기계설비),31161616,20134845,건축설비과,042-724-7392,권영수,U볼트,"비절연, Φ80mm",EA,370,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R25CW22915462,2025-04-27 00:00:00,포110003,시설공통자재(기계설비),31161616,20134844,건축설비과,042-724-7392,권영수,U볼트,"비절연, Φ65mm",EA,330,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R25CW22915461,2025-04-27 00:00:00,포110003,시설공통자재(기계설비),31161616,20134843,건축설비과,042-724-7392,권영수,U볼트,"비절연, Φ50mm",EA,320,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R25CW22915460,2025-04-27 00:00:00,포110003,시설공통자재(기계설비),31161616,20134842,건축설비과,042-724-7392,권영수,U볼트,"비절연, Φ40mm",EA,300,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R25CW22915459,2025-04-27 00:00:00,포110003,시설공통자재(기계설비),31161616,20134841,건축설비과,042-724-7392,권영수,U볼트,"비절연, Φ32mm",EA,290,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R25CW22915458,2025-04-27 00:00:00,포110003,시설공통자재(기계설비),31161616,20134840,건축설비과,042-724-7392,권영수,U볼트,"비절연, Φ25mm",EA,290,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R25CW22915457,2025-04-27 00:00:00,포110003,시설공통자재(기계설비),31161616,20134839,건축설비과,042-724-7392,권영수,U볼트,"비절연, Φ20mm",EA,240,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R25CW22915456,2025-04-27 00:00:00,포110003,시설공통자재(기계설비),31161616,20134838,건축설비과,042-724-7392,권영수,U볼트,"비절연, Φ15mm",EA,220,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R25CW22915455,2025-04-27 00:00:00,포110003,시설공통자재(기계설비),31161616,20134837,건축설비과,042-724-7392,권영수,U볼트,"절연, Φ200mm",EA,2670,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R25CW22915454,2025-04-27 00:00:00,포110003,시설공통자재(기계설비),31161616,20134836,건축설비과,042-724-7392,권영수,U볼트,"절연, Φ150mm",EA,2110,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R25CW22915453,2025-04-27 00:00:00,포110003,시설공통자재(기계설비),31161616,20134835,건축설비과,042-724-7392,권영수,U볼트,"절연, Φ125mm",EA,1830,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
