prceNticeNo,nticeDt,bsnsDivCd,bsnsDivNm,prdctClsfcNo,prdctIdntNo,invstDeptNm,invstDeptTelNo,invstOfclNm,prdctClsfcNoNm,krnPrdctNm,unit,prce,cntrctCorpNm,cntrctCorpTelNo,splyJrsdctRgnNm,etcCntnts,mtrlcst,lbrcst,gnrlexpns,prodctFld,vatYnNm,prceDiv,dlvryCndtnNm,distbStep,payCndtn,treekndNo,specThtLen,specWtrtbBtLen,specWtrtbLen,specBhtDmLen,specRootDmLen
R25CW24303307,2025-04-24 00:00:00,포110002,시설공통자재(건축),11122001,20142454,공사원가기준과,042-724-7403,오종화,내수합판,"내수합판, 1급, 15*910*1820mm",㎡,17341,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW24303306,2025-04-24 00:00:00,포110002,시설공통자재(건축),11122001,20142453,공사원가기준과,042-724-7403,오종화,내수합판,"내수합판, 1급, 12*910*1820mm",매,20679,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW24305629,2025-10-23 00:00:00,포110002,시설공통자재(건축),11122001,20142409,공사원가기준과,042-724-7403,오종화,보통합판,"보통합판, 1급, 2.7*1220*2440mm",㎡,3743,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW24305450,2025-10-23 00:00:00,포110002,시설공통자재(건축),11122001,20142463,공사원가기준과,042-724-7403,오종화,내수합판,"내수합판, 1급, 18*1220*2440mm",매,54882,,,,흑관,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW24305449,2025-10-23 00:00:00,포110002,시설공통자재(건축),11122001,20142462,공사원가기준과,042-724-7403,오종화,내수합판,"내수합판, 1급, 18*1220*2440mm",㎡,18435,,,,흑관,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW24305448,2025-10-23 00:00:00,포110002,시설공통자재(건축),11122001,20142461,공사원가기준과,042-724-7403,오종화,내수합판,"내수합판, 1급, 15*1220*2440mm",매,45497,,,,흑관,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW24305447,2025-10-23 00:00:00,포110002,시설공통자재(건축),11122001,20142460,공사원가기준과,042-724-7403,오종화,내수합판,"내수합판, 1급, 15*1220*2440mm",㎡,15283,,,,흑관,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW24305446,2025-10-23 00:00:00,포110002,시설공통자재(건축),11122001,20142459,공사원가기준과,042-724-7403,오종화,내수합판,"내수합판, 1급, 12*1220*2440mm",매,33548,,,,흑관,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW24305445,2025-10-23 00:00:00,포110002,시설공통자재(건축),11122001,20142458,공사원가기준과,042-724-7403,오종화,내수합판,"내수합판, 1급, 12*1220*2440mm",㎡,11268,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW24305444,2025-10-23 00:00:00,포110002,시설공통자재(건축),11122001,20142457,공사원가기준과,042-724-7403,오종화,내수합판,"내수합판, 1급, 18*910*1820mm",매,31939,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW24305443,2025-10-23 00:00:00,포110002,시설공통자재(건축),11122001,20142456,공사원가기준과,042-724-7403,오종화,내수합판,"내수합판, 1급, 18*910*1820mm",㎡,19285,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW24305442,2025-10-23 00:00:00,포110002,시설공통자재(건축),11122001,20142455,공사원가기준과,042-724-7403,오종화,내수합판,"내수합판, 1급, 15*910*1820mm",매,28722,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW24305441,2025-10-23 00:00:00,포110002,시설공통자재(건축),11122001,20142454,공사원가기준과,042-724-7403,오종화,내수합판,"내수합판, 1급, 15*910*1820mm",㎡,17341,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW24305440,2025-10-23 00:00:00,포110002,시설공통자재(건축),11122001,20142453,공사원가기준과,042-724-7403,오종화,내수합판,"내수합판, 1급, 12*910*1820mm",매,20679,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW24305439,2025-10-23 00:00:00,포110002,시설공통자재(건축),11122001,20142452,공사원가기준과,042-724-7403,오종화,내수합판,"내수합판, 1급, 12*910*1820mm",㎡,12485,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW24306869,2025-10-23 00:00:00,포110002,시설공통자재(건축),11122001,20142448,공사원가기준과,042-724-7403,오종화,치장합판,"치장합판, 태고, 양면, 18*1220*2440mm",매,58943,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW24306868,2025-10-23 00:00:00,포110002,시설공통자재(건축),11122001,20142447,공사원가기준과,042-724-7403,오종화,치장합판,"치장합판, 태고, 양면, 18*1220*2440mm",㎡,19800,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW24306867,2025-10-23 00:00:00,포110002,시설공통자재(건축),11122001,20142446,공사원가기준과,042-724-7403,오종화,치장합판,"치장합판, 태고, 양면, 15*1220*2440mm",매,48735,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW24306866,2025-10-23 00:00:00,포110002,시설공통자재(건축),11122001,20142445,공사원가기준과,042-724-7403,오종화,치장합판,"치장합판, 태고, 양면, 15*1220*2440mm",㎡,16371,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW24306865,2025-10-23 00:00:00,포110002,시설공통자재(건축),11122001,20142444,공사원가기준과,042-724-7403,오종화,치장합판,"치장합판, 태고, 양면, 12*1220*2440mm",매,38634,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW24306864,2025-10-23 00:00:00,포110002,시설공통자재(건축),11122001,20142443,공사원가기준과,042-724-7403,오종화,치장합판,"치장합판, 태고, 양면, 12*1220*2440mm",㎡,12977,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW24305644,2025-10-23 00:00:00,포110002,시설공통자재(건축),11122001,20142422,공사원가기준과,042-724-7403,오종화,보통합판,"보통합판, 1급, 18*1220*2440mm",매,53548,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW24305643,2025-10-23 00:00:00,포110002,시설공통자재(건축),11122001,20142421,공사원가기준과,042-724-7403,오종화,보통합판,"보통합판, 1급, 18*1220*2440mm",㎡,17988,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW24305642,2025-10-23 00:00:00,포110002,시설공통자재(건축),11122001,20142420,공사원가기준과,042-724-7403,오종화,보통합판,"보통합판, 1급, 15*1220*2440mm",매,42741,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW24305641,2025-10-23 00:00:00,포110002,시설공통자재(건축),11122001,20142419,공사원가기준과,042-724-7403,오종화,보통합판,"보통합판, 1급, 15*1220*2440mm",㎡,14356,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW24305640,2025-10-23 00:00:00,포110002,시설공통자재(건축),11122001,20142418,공사원가기준과,042-724-7403,오종화,보통합판,"보통합판, 1급, 12*1220*2440mm",매,31824,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW24305639,2025-10-23 00:00:00,포110002,시설공통자재(건축),11122001,20142417,공사원가기준과,042-724-7403,오종화,보통합판,"보통합판, 1급, 12*1220*2440mm",㎡,10690,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW24305638,2025-10-23 00:00:00,포110002,시설공통자재(건축),11122001,20142416,공사원가기준과,042-724-7403,오종화,보통합판,"보통합판, 1급, 9.0*1220*2440mm",매,26141,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW24305637,2025-10-23 00:00:00,포110002,시설공통자재(건축),11122001,20142415,공사원가기준과,042-724-7403,오종화,보통합판,"보통합판, 1급, 9.0*1220*2440mm",㎡,8779,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW24305636,2025-10-23 00:00:00,포110002,시설공통자재(건축),11122001,20142414,공사원가기준과,042-724-7403,오종화,보통합판,"보통합판, 1급, 7.5*1220*2440mm",매,21943,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW24305635,2025-10-23 00:00:00,포110002,시설공통자재(건축),11122001,20142413,공사원가기준과,042-724-7403,오종화,보통합판,"보통합판, 1급, 7.5*1220*2440mm",㎡,7370,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW24305634,2025-10-23 00:00:00,포110002,시설공통자재(건축),11122001,20142412,공사원가기준과,042-724-7403,오종화,보통합판,"보통합판, 1급, 4.8*1220*2440mm",매,13252,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW24305633,2025-10-23 00:00:00,포110002,시설공통자재(건축),11122001,20142411,공사원가기준과,042-724-7403,오종화,보통합판,"보통합판, 1급, 4.8*1220*2440mm",㎡,4448,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW24305632,2025-10-23 00:00:00,포110002,시설공통자재(건축),11122001,20935462,공사원가기준과,042-724-7403,오종화,보통합판,"보통합판, 보통합판, 1급, 3.6*1220*2440mm",매,12415,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW24305631,2025-10-23 00:00:00,포110002,시설공통자재(건축),11122001,20935461,공사원가기준과,042-724-7403,오종화,보통합판,"보통합판, 보통합판, 1급, 3.6mm",㎡,4168,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW24305630,2025-10-23 00:00:00,포110002,시설공통자재(건축),11122001,20142410,공사원가기준과,042-724-7403,오종화,보통합판,"보통합판, 1급, 2.7*1220*2440mm",매,11142,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R26CW25854441,2026-04-20 00:00:00,포110002,시설공통자재(건축),11122001,20142443,공사원가기준과,042-724-7279,유은영,치장합판,"치장합판, 태고, 양면, 12*1220*2440mm",㎡,12059,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R26CW25853092,2026-04-20 00:00:00,포110002,시설공통자재(건축),11122001,20142463,공사원가기준과,042-724-7279,유은영,내수합판,"내수합판, 1급, 18*1220*2440mm",매,49100,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R26CW25853091,2026-04-20 00:00:00,포110002,시설공통자재(건축),11122001,20142462,공사원가기준과,042-724-7279,유은영,내수합판,"내수합판, 1급, 18*1220*2440mm",㎡,16494,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R26CW25853090,2026-04-20 00:00:00,포110002,시설공통자재(건축),11122001,20142461,공사원가기준과,042-724-7279,유은영,내수합판,"내수합판, 1급, 15*1220*2440mm",매,42300,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R26CW25853089,2026-04-20 00:00:00,포110002,시설공통자재(건축),11122001,20142460,공사원가기준과,042-724-7279,유은영,내수합판,"내수합판, 1급, 15*1220*2440mm",㎡,14209,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R26CW25853088,2026-04-20 00:00:00,포110002,시설공통자재(건축),11122001,20142459,공사원가기준과,042-724-7279,유은영,내수합판,"내수합판, 1급, 12*1220*2440mm",매,32800,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R26CW25853087,2026-04-20 00:00:00,포110002,시설공통자재(건축),11122001,20142458,공사원가기준과,042-724-7279,유은영,내수합판,"내수합판, 1급, 12*1220*2440mm",㎡,11018,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R26CW25853086,2026-04-20 00:00:00,포110002,시설공통자재(건축),11122001,20142457,공사원가기준과,042-724-7279,유은영,내수합판,"내수합판, 1급, 18*910*1820mm",매,30600,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R26CW25853085,2026-04-20 00:00:00,포110002,시설공통자재(건축),11122001,20142456,공사원가기준과,042-724-7279,유은영,내수합판,"내수합판, 1급, 18*910*1820mm",㎡,18476,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R26CW25853084,2026-04-20 00:00:00,포110002,시설공통자재(건축),11122001,20142455,공사원가기준과,042-724-7279,유은영,내수합판,"내수합판, 1급, 15*910*1820mm",매,26400,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R26CW25853083,2026-04-20 00:00:00,포110002,시설공통자재(건축),11122001,20142454,공사원가기준과,042-724-7279,유은영,내수합판,"내수합판, 1급, 15*910*1820mm",㎡,15940,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R26CW25853082,2026-04-20 00:00:00,포110002,시설공통자재(건축),11122001,20142453,공사원가기준과,042-724-7279,유은영,내수합판,"내수합판, 1급, 12*910*1820mm",매,20300,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R26CW25853081,2026-04-20 00:00:00,포110002,시설공통자재(건축),11122001,20142452,공사원가기준과,042-724-7279,유은영,내수합판,"내수합판, 1급, 12*910*1820mm",㎡,12256,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R26CW25853277,2026-04-20 00:00:00,포110002,시설공통자재(건축),11122001,20142422,공사원가기준과,042-724-7279,유은영,보통합판,"보통합판, 1급, 18*1220*2440mm",매,48700,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R26CW25853276,2026-04-20 00:00:00,포110002,시설공통자재(건축),11122001,20142421,공사원가기준과,042-724-7279,유은영,보통합판,"보통합판, 1급, 18*1220*2440mm",㎡,16359,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R26CW25853275,2026-04-20 00:00:00,포110002,시설공통자재(건축),11122001,20142420,공사원가기준과,042-724-7279,유은영,보통합판,"보통합판, 1급, 15*1220*2440mm",매,41900,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R26CW25853274,2026-04-20 00:00:00,포110002,시설공통자재(건축),11122001,20142419,공사원가기준과,042-724-7279,유은영,보통합판,"보통합판, 1급, 15*1220*2440mm",㎡,14075,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R26CW25853273,2026-04-20 00:00:00,포110002,시설공통자재(건축),11122001,20142418,공사원가기준과,042-724-7279,유은영,보통합판,"보통합판, 1급, 12*1220*2440mm",매,32700,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R26CW25853272,2026-04-20 00:00:00,포110002,시설공통자재(건축),11122001,20142417,공사원가기준과,042-724-7279,유은영,보통합판,"보통합판, 1급, 12*1220*2440mm",㎡,10984,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R26CW25853271,2026-04-20 00:00:00,포110002,시설공통자재(건축),11122001,20142416,공사원가기준과,042-724-7279,유은영,보통합판,"보통합판, 1급, 9.0*1220*2440mm",매,25100,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R26CW25853270,2026-04-20 00:00:00,포110002,시설공통자재(건축),11122001,20142415,공사원가기준과,042-724-7279,유은영,보통합판,"보통합판, 1급, 9.0*1220*2440mm",㎡,8431,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R26CW25853269,2026-04-20 00:00:00,포110002,시설공통자재(건축),11122001,20142414,공사원가기준과,042-724-7279,유은영,보통합판,"보통합판, 1급, 7.5*1220*2440mm",매,21980,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R26CW25853268,2026-04-20 00:00:00,포110002,시설공통자재(건축),11122001,20142413,공사원가기준과,042-724-7279,유은영,보통합판,"보통합판, 1급, 7.5*1220*2440mm",㎡,7383,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R26CW25853267,2026-04-20 00:00:00,포110002,시설공통자재(건축),11122001,20142412,공사원가기준과,042-724-7279,유은영,보통합판,"보통합판, 1급, 4.8*1220*2440mm",매,13900,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R26CW25853266,2026-04-20 00:00:00,포110002,시설공통자재(건축),11122001,20142411,공사원가기준과,042-724-7279,유은영,보통합판,"보통합판, 1급, 4.8*1220*2440mm",㎡,4669,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R26CW25853265,2026-04-20 00:00:00,포110002,시설공통자재(건축),11122001,20935462,공사원가기준과,042-724-7279,유은영,보통합판,"보통합판, 보통합판, 1급, 3.6*1220*2440mm",매,12436,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R26CW25853264,2026-04-20 00:00:00,포110002,시설공통자재(건축),11122001,20935461,공사원가기준과,042-724-7279,유은영,보통합판,"보통합판, 보통합판, 1급, 3.6mm",㎡,4177,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R26CW25853263,2026-04-20 00:00:00,포110002,시설공통자재(건축),11122001,20142410,공사원가기준과,042-724-7279,유은영,보통합판,"보통합판, 1급, 2.7*1220*2440mm",매,9400,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R26CW25853262,2026-04-20 00:00:00,포110002,시설공통자재(건축),11122001,20142409,공사원가기준과,042-724-7279,유은영,보통합판,"보통합판, 1급, 2.7*1220*2440mm",㎡,3157,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R26CW25854446,2026-04-20 00:00:00,포110002,시설공통자재(건축),11122001,20142448,공사원가기준과,042-724-7279,유은영,치장합판,"치장합판, 태고, 양면, 18*1220*2440mm",매,55400,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
